"DateMutation","NatureMutation","ValeurFonciere","IDProprieteDuBien[FK]","IDSituationGeographique[FK]"
2020-02-07 00:00:00,"Vente",610000,32484,32484
2020-02-10 00:00:00,"Vente",635500,32485,32485
2020-01-30 00:00:00,"Vente",381275,32486,32486
2020-02-25 00:00:00,"Vente",204660,32487,32487
2020-02-27 00:00:00,"Vente",377655,32488,32488
2020-01-30 00:00:00,"Vente",667000,32489,32489
2020-02-14 00:00:00,"Vente",294000,32490,32490
2020-02-28 00:00:00,"Vente",676000,32491,32491
2020-02-07 00:00:00,"Vente",360250,32492,32492
2020-02-07 00:00:00,"Vente",348000,32493,32493
2020-02-07 00:00:00,"Vente",98000,32494,32494
2020-02-27 00:00:00,"Vente",362000,32495,32495
2020-02-11 00:00:00,"Vente",225400,32496,32496
2020-02-28 00:00:00,"Vente",420500,32497,32497
2020-02-21 00:00:00,"Vente",274650,32498,32498
2020-02-28 00:00:00,"Vente",207000,32499,32499
2020-03-06 00:00:00,"Vente",388000,32500,32500
2020-03-04 00:00:00,"Vente",1560000,32501,32501
2020-02-13 00:00:00,"Vente",861300,32502,32502
2020-03-09 00:00:00,"Vente",976250,32503,32503
2020-02-26 00:00:00,"Vente",174500,32504,32504
2020-03-13 00:00:00,"Vente",741488,32505,32505
2020-02-27 00:00:00,"Vente",1085670,32506,32506
2020-03-03 00:00:00,"Vente",2294000,32507,32507
2020-03-06 00:00:00,"Vente",1438700,32508,32508
2020-03-05 00:00:00,"Vente",1478000,32509,32509
2020-03-02 00:00:00,"Vente",646000,32510,32510
2020-03-09 00:00:00,"Vente",296600,32511,32511
2020-03-13 00:00:00,"Vente",786500,32512,32512
2020-02-20 00:00:00,"Vente",465400,32513,32513
2020-02-21 00:00:00,"Vente",1165000,32514,32514
2020-03-13 00:00:00,"Vente",333200,32515,32515
2020-03-06 00:00:00,"Vente",574000,32516,32516
2020-02-28 00:00:00,"Vente",222600,32517,32517
2020-02-27 00:00:00,"Vente",361650,32518,32518
2020-02-28 00:00:00,"Vente",295000,32519,32519
2020-03-19 00:00:00,"Vente",875000,32520,32520
2020-02-28 00:00:00,"Vente",194300,32521,32521
2020-03-12 00:00:00,"Vente",290000,32522,32522
2020-03-02 00:00:00,"Vente",1399000,32523,32523
2020-02-27 00:00:00,"Vente",885850,32524,32524
2020-03-16 00:00:00,"Vente",516450,32525,32525
2020-02-26 00:00:00,"Vente",74100,32526,32526
2020-03-11 00:00:00,"Vente",650050,32527,32527
2020-03-13 00:00:00,"Vente",312000,32528,32528
2020-03-17 00:00:00,"Vente",378800,32529,32529
2020-03-10 00:00:00,"Vente",413293,32530,32530
2020-03-16 00:00:00,"Vente",1908930,32531,32531
2020-03-19 00:00:00,"Vente",2195000,32532,32532
2020-03-11 00:00:00,"Vente",273335,32533,32533
2020-03-13 00:00:00,"Vente",1237000,32534,32534
2020-03-03 00:00:00,"Vente",1090000,32535,32535
2020-03-10 00:00:00,"Vente",18000,32536,32536
2020-03-26 00:00:00,"Vente",607200,32537,32537
2020-03-09 00:00:00,"Vente",503000,32538,32538
2020-03-13 00:00:00,"Vente",602000,32539,32539
2020-03-20 00:00:00,"Vente","339271,4",32540,32540
2020-03-09 00:00:00,"Vente",202250,32541,32541
2020-02-26 00:00:00,"Vente",360280,32542,32542
2020-03-16 00:00:00,"Vente",391500,32543,32543
2020-02-25 00:00:00,"Vente",1298500,32544,32544
2020-02-25 00:00:00,"Vente",264000,32545,32545
2020-03-06 00:00:00,"Vente",137500,32546,32546
2020-03-13 00:00:00,"Vente",432278,32547,32547
2020-03-30 00:00:00,"Vente",190300,32548,32548
2020-03-12 00:00:00,"Vente",539000,32549,32549
2020-03-12 00:00:00,"Vente",406000,32550,32550
2020-03-31 00:00:00,"Vente",1820000,32551,32551
2020-02-14 00:00:00,"Vente",587290,32552,32552
2020-03-26 00:00:00,"Vente",640400,32553,32553
2020-03-19 00:00:00,"Vente",1380000,32554,32554
2020-03-25 00:00:00,"Vente",1750000,32555,32555
2020-02-28 00:00:00,"Vente",1326300,32556,32556
2020-03-12 00:00:00,"Vente",707250,32557,32557
2020-02-19 00:00:00,"Vente",570000,32558,32558
2020-03-05 00:00:00,"Vente",324500,32559,32559
2020-03-25 00:00:00,"Vente",591000,32560,32560
2020-03-17 00:00:00,"Vente",170000,32561,32561
2020-03-16 00:00:00,"Vente",3600000,32562,32562
2020-02-12 00:00:00,"Vente",200000,32563,32563
2020-02-27 00:00:00,"Vente",296000,32564,32564
2020-03-10 00:00:00,"Vente",528000,32565,32565
2020-02-05 00:00:00,"Vente",105000,32566,32566
2020-03-04 00:00:00,"Vente",475100,32567,32567
2020-03-31 00:00:00,"Vente",604000,32568,32568
2020-04-02 00:00:00,"Vente",97300,32569,32569
2020-03-19 00:00:00,"Vente",143518,32570,32570
2020-03-06 00:00:00,"Vente",3025000,32571,32571
2020-03-03 00:00:00,"Vente",1162000,32572,32572
2020-04-10 00:00:00,"Vente",835000,32573,32573
2020-02-12 00:00:00,"Vente",864000,32574,32574
2020-03-05 00:00:00,"Vente",2409950,32575,32575
2020-03-24 00:00:00,"Vente",2920700,32576,32576
2020-03-17 00:00:00,"Vente",243300,32577,32577
2020-03-31 00:00:00,"Vente",525000,32578,32578
2020-02-28 00:00:00,"Vente",425960,32579,32579
2020-04-03 00:00:00,"Vente",1134500,32580,32580
2020-03-12 00:00:00,"Vente",577150,32581,32581
2020-03-06 00:00:00,"Vente",559400,32582,32582
2020-04-17 00:00:00,"Vente",345500,32583,32583
2020-04-15 00:00:00,"Vente",993380,32584,32584
2020-04-17 00:00:00,"Vente",305000,32585,32585
2020-04-03 00:00:00,"Vente",1494950,32586,32586
2020-03-26 00:00:00,"Vente",981100,32587,32587
2020-03-09 00:00:00,"Vente",264200,32588,32588
2020-03-06 00:00:00,"Vente",415000,32589,32589
2020-03-05 00:00:00,"Vente",395000,32590,32590
2020-04-10 00:00:00,"Vente",3100000,32591,32591
2020-03-11 00:00:00,"Vente",623700,32592,32592
2020-04-24 00:00:00,"Vente",611015,32593,32593
2020-04-20 00:00:00,"Vente",621968,32594,32594
2020-04-30 00:00:00,"Vente",1832900,32595,32595
2020-05-07 00:00:00,"Vente",3000,32596,32596
2020-04-30 00:00:00,"Vente",4130000,32597,32597
2020-03-25 00:00:00,"Vente",649000,32598,32598
2020-04-22 00:00:00,"Vente",330000,32599,32599
2020-04-22 00:00:00,"Vente",335500,32600,32600
2020-04-28 00:00:00,"Vente",642000,32601,32601
2020-05-06 00:00:00,"Vente",261000,32602,32602
2020-02-08 00:00:00,"Vente",395500,32603,32603
2020-03-11 00:00:00,"Vente",1790000,32604,32604
2020-05-05 00:00:00,"Vente",325000,32605,32605
2020-05-15 00:00:00,"Vente",134000,32606,32606
2020-02-26 00:00:00,"Vente",155580,32607,32607
2020-02-12 00:00:00,"Vente",2355000,32608,32608
2020-05-15 00:00:00,"Vente",446300,32609,32609
2020-05-14 00:00:00,"Vente",776000,32610,32610
2020-05-14 00:00:00,"Vente",366400,32611,32611
2020-04-29 00:00:00,"Vente",621000,32612,32612
2020-05-12 00:00:00,"Vente",165000,32613,32613
2020-05-04 00:00:00,"Vente",440000,32614,32614
2020-05-18 00:00:00,"Vente",1189120,32615,32615
2020-05-19 00:00:00,"Vente",239800,32616,32616
2020-05-15 00:00:00,"Vente",450000,32617,32617
2020-05-15 00:00:00,"Vente",756100,32618,32618
2020-05-11 00:00:00,"Vente",1070000,32619,32619
2020-05-13 00:00:00,"Vente",866000,32620,32620
2020-05-07 00:00:00,"Vente",361500,32621,32621
2020-05-07 00:00:00,"Vente","861952,6",32622,32622
2020-05-19 00:00:00,"Vente",1552000,32623,32623
2020-05-13 00:00:00,"Vente",419850,32624,32624
2020-04-06 00:00:00,"Vente",1141000,32625,32625
2020-05-19 00:00:00,"Vente",1504000,32626,32626
2020-05-07 00:00:00,"Vente",718000,32627,32627
2020-05-14 00:00:00,"Vente",369000,32628,32628
2020-05-19 00:00:00,"Vente",396000,32629,32629
2020-05-14 00:00:00,"Vente",1197800,32630,32630
2020-05-19 00:00:00,"Vente",320960,32631,32631
2020-05-25 00:00:00,"Vente",644900,32632,32632
2020-05-14 00:00:00,"Vente",920000,32633,32633
2020-05-13 00:00:00,"Vente",164850,32634,32634
2020-05-20 00:00:00,"Vente",361045,32635,32635
2020-05-12 00:00:00,"Vente",691200,32636,32636
2020-05-18 00:00:00,"Vente",743200,32637,32637
2020-05-13 00:00:00,"Vente",489600,32638,32638
2020-05-25 00:00:00,"Vente",361000,32639,32639
2020-05-25 00:00:00,"Vente",1585000,32640,32640
2020-05-14 00:00:00,"Vente",1325000,32641,32641
2020-05-18 00:00:00,"Vente",130625,32642,32642
2020-05-19 00:00:00,"Vente",242000,32643,32643
2020-05-12 00:00:00,"Vente",1120773,32644,32644
2020-05-14 00:00:00,"Vente",900000,32645,32645
2020-05-20 00:00:00,"Vente",350250,32646,32646
2020-05-28 00:00:00,"Vente",398000,32647,32647
2020-05-28 00:00:00,"Vente",950000,32648,32648
2020-05-26 00:00:00,"Vente",494000,32649,32649
2020-05-15 00:00:00,"Vente",298000,32650,32650
2020-05-15 00:00:00,"Vente",695400,32651,32651
2020-05-25 00:00:00,"Vente",575000,32652,32652
2020-05-29 00:00:00,"Vente",548000,32653,32653
2020-05-04 00:00:00,"Vente",141000,32654,32654
2020-05-04 00:00:00,"Vente",1076881,32655,32655
2020-02-10 00:00:00,"Vente",581200,32656,32656
2020-05-28 00:00:00,"Vente",995000,32657,32657
2020-05-20 00:00:00,"Vente",113660,32658,32658
2020-05-14 00:00:00,"Vente",497000,32659,32659
2020-05-27 00:00:00,"Vente",872500,32660,32660
2020-05-15 00:00:00,"Vente",285000,32661,32661
2020-05-25 00:00:00,"Vente",477904,32662,32662
2020-05-11 00:00:00,"Vente",1265080,32663,32663
2020-05-29 00:00:00,"Vente",1635000,32664,32664
2020-05-15 00:00:00,"Vente",367700,32665,32665
2020-05-29 00:00:00,"Vente",190000,32666,32666
2020-05-25 00:00:00,"Vente",493000,32667,32667
2020-05-29 00:00:00,"Vente",507900,32668,32668
2020-04-03 00:00:00,"Vente",516400,32669,32669
2020-05-29 00:00:00,"Vente",1349500,32670,32670
2020-05-25 00:00:00,"Vente",879500,32671,32671
2020-02-25 00:00:00,"Vente",468600,32672,32672
2020-06-02 00:00:00,"Vente",215000,32673,32673
2020-05-29 00:00:00,"Vente",717900,32674,32674
2020-05-29 00:00:00,"Vente",435000,32675,32675
2020-05-27 00:00:00,"Vente",615000,32676,32676
2020-05-29 00:00:00,"Vente",2090100,32677,32677
2020-05-27 00:00:00,"Vente",3140000,32678,32678
2020-05-29 00:00:00,"Vente",1120000,32679,32679
2020-05-27 00:00:00,"Vente",777600,32680,32680
2020-05-19 00:00:00,"Vente",1766550,32681,32681
2020-02-28 00:00:00,"Vente",1224000,32682,32682
2020-04-17 00:00:00,"Vente",880000,32683,32683
2020-05-27 00:00:00,"Vente",236000,32684,32684
2020-06-04 00:00:00,"Vente",453000,32685,32685
2020-06-04 00:00:00,"Vente",551594,32686,32686
2020-06-05 00:00:00,"Vente",208000,32687,32687
2020-06-02 00:00:00,"Vente",810000,32688,32688
2020-06-04 00:00:00,"Vente",379000,32689,32689
2020-05-28 00:00:00,"Vente",1003200,32690,32690
2020-06-04 00:00:00,"Vente",1074850,32691,32691
2020-06-05 00:00:00,"Vente",724000,32692,32692
2020-05-14 00:00:00,"Vente",309000,32693,32693
2020-02-27 00:00:00,"Vente",140000,32694,32694
2020-05-29 00:00:00,"Vente",502000,32695,32695
2020-05-15 00:00:00,"Vente",241800,32696,32696
2020-05-29 00:00:00,"Vente",601000,32697,32697
2020-06-05 00:00:00,"Vente",465000,32698,32698
2020-06-04 00:00:00,"Vente",380000,32699,32699
2020-06-04 00:00:00,"Vente",127400,32700,32700
2020-06-02 00:00:00,"Vente",137000,32701,32701
2020-05-28 00:00:00,"Vente",307000,32702,32702
2020-05-19 00:00:00,"Vente",765125,32703,32703
2020-06-02 00:00:00,"Vente",992700,32704,32704
2020-05-15 00:00:00,"Vente",660000,32705,32705
2020-05-29 00:00:00,"Vente",1848000,32706,32706
2020-05-29 00:00:00,"Vente",611000,32707,32707
2020-06-05 00:00:00,"Vente",495000,32708,32708
2020-05-19 00:00:00,"Vente",369500,32709,32709
2020-05-15 00:00:00,"Vente",705000,32710,32710
2020-05-26 00:00:00,"Vente",450950,32711,32711
2020-05-25 00:00:00,"Vente",305490,32712,32712
2020-05-18 00:00:00,"Vente",591550,32713,32713
2020-05-20 00:00:00,"Vente",422000,32714,32714
2020-06-12 00:00:00,"Vente",220500,32715,32715
2020-05-25 00:00:00,"Vente",1630050,32716,32716
2020-06-03 00:00:00,"Vente",534600,32717,32717
2020-05-29 00:00:00,"Vente",1220000,32718,32718
2020-05-28 00:00:00,"Vente",399000,32719,32719
2020-06-11 00:00:00,"Vente",1465000,32720,32720
2020-06-04 00:00:00,"Vente",255550,32721,32721
2020-05-25 00:00:00,"Vente",496300,32722,32722
2020-06-05 00:00:00,"Vente",759000,32723,32723
2020-06-04 00:00:00,"Vente",1020000,32724,32724
2020-06-11 00:00:00,"Vente",220800,32725,32725
2020-06-05 00:00:00,"Vente",259200,32726,32726
2020-05-20 00:00:00,"Vente",693325,32727,32727
2020-06-15 00:00:00,"Vente",927184,32728,32728
2020-06-15 00:00:00,"Vente",1000000,32729,32729
2020-06-15 00:00:00,"Vente",1181450,32730,32730
2020-05-14 00:00:00,"Vente",896264,32731,32731
2020-06-12 00:00:00,"Vente",1435000,32732,32732
2020-05-29 00:00:00,"Vente",823050,32733,32733
2020-06-11 00:00:00,"Vente",395250,32734,32734
2020-06-16 00:00:00,"Vente",107500,32735,32735
2020-06-02 00:00:00,"Vente",310000,32736,32736
2020-05-29 00:00:00,"Vente",565000,32737,32737
2020-06-17 00:00:00,"Vente",997000,32738,32738
2020-05-29 00:00:00,"Vente",1155000,32739,32739
2020-06-19 00:00:00,"Vente",185000,32740,32740
2020-06-10 00:00:00,"Vente",360000,32741,32741
2020-06-19 00:00:00,"Vente",745000,32742,32742
2020-06-08 00:00:00,"Vente",205000,32743,32743
2020-06-15 00:00:00,"Vente",480000,32744,32744
2020-05-29 00:00:00,"Vente",414000,32745,32745
2020-05-29 00:00:00,"Vente",580000,32746,32746
2020-06-02 00:00:00,"Vente",697300,32747,32747
2020-05-29 00:00:00,"Vente",617800,32748,32748
2020-06-15 00:00:00,"Vente",256260,32749,32749
2020-06-11 00:00:00,"Vente",95000,32750,32750
2020-05-29 00:00:00,"Vente",275000,32751,32751
2020-06-05 00:00:00,"Vente",152000,32752,32752
2020-06-15 00:00:00,"Vente",227100,32753,32753
2020-05-29 00:00:00,"Vente",279000,32754,32754
2020-05-29 00:00:00,"Vente",458250,32755,32755
2020-06-22 00:00:00,"Vente",416805,32756,32756
2020-06-12 00:00:00,"Vente",363000,32757,32757
2020-05-22 00:00:00,"Vente",1766990,32758,32758
2020-06-03 00:00:00,"Vente",308500,32759,32759
2020-06-08 00:00:00,"Vente",202000,32760,32760
2020-06-18 00:00:00,"Vente",1174700,32761,32761
2020-06-19 00:00:00,"Vente",370000,32762,32762
2020-06-29 00:00:00,"Vente",471520,32763,32763
2020-06-08 00:00:00,"Vente",815000,32764,32764
2020-06-19 00:00:00,"Vente",150000,32765,32765
2020-06-09 00:00:00,"Vente",1191100,32766,32766
2020-02-05 00:00:00,"Vente",356000,32767,32767
2020-06-18 00:00:00,"Vente",106400,32768,32768
2020-06-30 00:00:00,"Vente",635000,32769,32769
2020-06-29 00:00:00,"Vente",640000,32770,32770
2020-06-25 00:00:00,"Vente",685375,32771,32771
2020-06-24 00:00:00,"Vente",1510000,32772,32772
2020-06-04 00:00:00,"Vente",159000,32773,32773
2020-06-11 00:00:00,"Vente",2000000,32774,32774
2020-06-24 00:00:00,"Vente",75200,32775,32775
2020-06-25 00:00:00,"Vente",814600,32776,32776
2020-06-30 00:00:00,"Vente",840000,32777,32777
2020-06-16 00:00:00,"Vente",323900,32778,32778
2020-06-26 00:00:00,"Vente",127000,32779,32779
2020-06-25 00:00:00,"Vente",1244200,32780,32780
2020-06-30 00:00:00,"Vente",240000,32781,32781
2020-06-22 00:00:00,"Vente",1356300,32782,32782
2020-06-03 00:00:00,"Vente",535300,32783,32783
2020-06-24 00:00:00,"Vente",78000,32784,32784
2020-06-26 00:00:00,"Vente",155000,32785,32785
2020-06-10 00:00:00,"Vente",702950,32786,32786
2020-06-19 00:00:00,"Vente",147500,32787,32787
2020-06-10 00:00:00,"Vente",611190,32788,32788
2020-06-23 00:00:00,"Vente",385000,32789,32789
2020-06-24 00:00:00,"Vente",1040000,32790,32790
2020-06-15 00:00:00,"Vente",1766380,32791,32791
2020-06-01 00:00:00,"Vente",227000,32792,32792
2020-06-15 00:00:00,"Vente",1205000,32793,32793
2020-06-22 00:00:00,"Vente",2050000,32794,32794
2020-06-18 00:00:00,"Vente",1147300,32795,32795
2020-06-08 00:00:00,"Vente",860000,32796,32796
2020-05-27 00:00:00,"Vente",340000,32797,32797
2020-06-30 00:00:00,"Vente",2122400,32798,32798
2020-06-17 00:00:00,"Vente",314600,32799,32799
2020-06-17 00:00:00,"Vente",650000,32800,32800
2020-06-12 00:00:00,"Vente",273000,32801,32801
2020-06-22 00:00:00,"Vente",1057000,32802,32802
2020-06-25 00:00:00,"Vente",630000,32803,32803
2020-06-15 00:00:00,"Vente",561500,32804,32804
2020-06-29 00:00:00,"Vente",1353000,32805,32805
2020-06-16 00:00:00,"Vente",230000,32806,32806
2020-06-18 00:00:00,"Vente",130000,32807,32807
2020-06-18 00:00:00,"Vente",530000,32808,32808
2020-06-29 00:00:00,"Vente",191000,32809,32809
2020-06-22 00:00:00,"Vente",326000,32810,32810
2020-06-16 00:00:00,"Vente",1600000,32811,32811
2020-06-29 00:00:00,"Vente",740700,32812,32812
2020-06-09 00:00:00,"Vente",375000,32813,32813
2020-06-11 00:00:00,"Vente",260000,32814,32814
2020-05-20 00:00:00,"Vente",3000000,32815,32815
2020-06-25 00:00:00,"Vente",426000,32816,32816
2020-06-25 00:00:00,"Vente",195000,32817,32817
2020-05-20 00:00:00,"Vente",300000,32818,32818
2020-06-29 00:00:00,"Vente",320000,32819,32819
2020-06-30 00:00:00,"Vente",448500,32820,32820
2020-06-25 00:00:00,"Vente",1837100,32821,32821
2020-05-29 00:00:00,"Vente",1705000,32822,32822
2020-06-30 00:00:00,"Vente",255000,32823,32823
2020-06-23 00:00:00,"Vente",315000,32824,32824
2020-06-30 00:00:00,"Vente",2390000,32825,32825
2020-06-25 00:00:00,"Vente",223400,32826,32826
2020-06-30 00:00:00,"Vente",2088000,32827,32827
2020-06-29 00:00:00,"Vente",168650,32828,32828
2020-06-29 00:00:00,"Vente",390000,32829,32829
2020-06-26 00:00:00,"Vente",400000,32830,32830
2020-06-10 00:00:00,"Vente",125000,32831,32831
2020-06-27 00:00:00,"Vente",590000,32832,32832
2020-06-27 00:00:00,"Vente",625000,32833,32833
2020-06-26 00:00:00,"Vente",420000,32834,32834
2020-06-30 00:00:00,"Vente",282000,32835,32835
2020-05-28 00:00:00,"Vente",620000,32836,32836
2020-01-02 00:00:00,"Vente",473000,32837,32837
2020-01-03 00:00:00,"Vente",502700,32838,32838
2020-01-09 00:00:00,"Vente",812000,32839,32839
2020-01-09 00:00:00,"Vente",140400,32840,32840
2020-01-10 00:00:00,"Vente",259000,32841,32841
2020-01-03 00:00:00,"Vente",276000,32842,32842
2020-01-13 00:00:00,"Vente",229200,32843,32843
2020-01-10 00:00:00,"Vente",238315,32844,32844
2020-01-10 00:00:00,"Vente",953700,32845,32845
2020-01-10 00:00:00,"Vente",293500,32846,32846
2020-01-14 00:00:00,"Vente",333654,32847,32847
2020-01-02 00:00:00,"Vente",207200,32848,32848
2020-01-09 00:00:00,"Vente",162800,32849,32849
2020-01-10 00:00:00,"Vente",247000,32850,32850
2020-01-03 00:00:00,"Vente",707350,32851,32851
2020-01-09 00:00:00,"Vente",168500,32852,32852
2020-01-16 00:00:00,"Vente",176000,32853,32853
2020-01-16 00:00:00,"Vente",362100,32854,32854
2020-01-10 00:00:00,"Vente",289740,32855,32855
2020-01-09 00:00:00,"Vente",773550,32856,32856
2020-01-03 00:00:00,"Vente",638000,32857,32857
2020-01-13 00:00:00,"Vente",574000,32858,32858
2020-01-21 00:00:00,"Vente",171800,32859,32859
2020-01-02 00:00:00,"Vente",266000,32860,32860
2020-01-15 00:00:00,"Vente",326500,32861,32861
2020-01-09 00:00:00,"Vente",450700,32862,32862
2020-01-06 00:00:00,"Vente",112000,32863,32863
2020-01-17 00:00:00,"Vente",496200,32864,32864
2020-01-09 00:00:00,"Vente",96000,32865,32865
2020-01-20 00:00:00,"Vente",173500,32866,32866
2020-01-21 00:00:00,"Vente",318020,32867,32867
2020-01-10 00:00:00,"Vente",326730,32868,32868
2020-01-10 00:00:00,"Vente",523450,32869,32869
2020-01-24 00:00:00,"Vente",397200,32870,32870
2020-01-15 00:00:00,"Vente",251000,32871,32871
2020-01-16 00:00:00,"Vente",369000,32872,32872
2020-01-23 00:00:00,"Vente",416500,32873,32873
2020-01-08 00:00:00,"Vente",516000,32874,32874
2020-01-24 00:00:00,"Vente",322000,32875,32875
2020-01-03 00:00:00,"Vente",461200,32876,32876
2020-01-27 00:00:00,"Vente",391450,32877,32877
2020-01-09 00:00:00,"Vente",752400,32878,32878
2020-01-13 00:00:00,"Vente",275500,32879,32879
2020-01-30 00:00:00,"Vente",488000,32880,32880
2020-01-22 00:00:00,"Vente",146500,32881,32881
2020-01-27 00:00:00,"Vente",132000,32882,32882
2020-01-31 00:00:00,"Vente",563322,32883,32883
2020-01-31 00:00:00,"Vente",487700,32884,32884
2020-01-20 00:00:00,"Vente",691266,32885,32885
2020-01-08 00:00:00,"Vente",900800,32886,32886
2020-01-29 00:00:00,"Vente",586538,32887,32887
2020-01-15 00:00:00,"Vente",227000,32888,32888
2020-01-17 00:00:00,"Vente",196500,32889,32889
2020-01-31 00:00:00,"Vente",2100000,32890,32890
2020-01-09 00:00:00,"Vente",370500,32891,32891
2020-01-23 00:00:00,"Vente",328600,32892,32892
2020-01-27 00:00:00,"Vente",382900,32893,32893
2020-01-22 00:00:00,"Vente",433000,32894,32894
2020-02-07 00:00:00,"Vente",324000,32895,32895
2020-01-30 00:00:00,"Vente",271100,32896,32896
2020-01-30 00:00:00,"Vente",502500,32897,32897
2020-02-05 00:00:00,"Vente",415900,32898,32898
2020-01-15 00:00:00,"Vente",608000,32899,32899
2020-01-31 00:00:00,"Vente",132500,32900,32900
2020-02-05 00:00:00,"Vente",78000,32901,32901
2020-01-31 00:00:00,"Vente",528220,32902,32902
2020-02-05 00:00:00,"Vente",523007,32903,32903
2020-01-31 00:00:00,"Vente",75000,32904,32904
2020-01-31 00:00:00,"Vente",194900,32905,32905
2020-01-17 00:00:00,"Vente",186900,32906,32906
2020-01-23 00:00:00,"Vente",102500,32907,32907
2020-02-06 00:00:00,"Vente",647250,32908,32908
2020-02-07 00:00:00,"Vente",325833,32909,32909
2020-01-24 00:00:00,"Vente",243000,32910,32910
2020-01-31 00:00:00,"Vente",551700,32911,32911
2020-01-30 00:00:00,"Vente",531100,32912,32912
2020-02-07 00:00:00,"Vente",275200,32913,32913
2020-02-12 00:00:00,"Vente",564000,32914,32914
2020-02-04 00:00:00,"Vente",74000,32915,32915
2020-02-04 00:00:00,"Vente",98800,32916,32916
2020-01-23 00:00:00,"Vente",699000,32917,32917
2020-02-06 00:00:00,"Vente",1100000,32918,32918
2020-02-07 00:00:00,"Vente",705000,32919,32919
2020-02-12 00:00:00,"Vente",307085,32920,32920
2020-02-06 00:00:00,"Vente",978700,32921,32921
2020-02-10 00:00:00,"Vente",357150,32922,32922
2020-02-04 00:00:00,"Vente",299500,32923,32923
2020-01-30 00:00:00,"Vente",345023,32924,32924
2020-01-23 00:00:00,"Vente",515800,32925,32925
2020-02-14 00:00:00,"Vente",392500,32926,32926
